run_id,run_label,question_id,query,strategy,compression,compression_stage,top_k,budget,context_tokens,original_context_tokens,selected_chunk_count,retrieved_chunk_count,retrieved_gold_recall,selected_gold_recall,retrieved_gold_ids,selected_gold_ids,selected_missing_gold_ids,precision,recall,f1,true_positive,false_positive,false_negative,matched_gold_ids,missing_gold_ids,extra_predicted_ids,details_path
v2_ask_rerank_llmlingua2_after-allocation_0b14df4bafb0,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,llmlingua2,after-allocation,50,800,452,799,10,50,1.0,0.8,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation",depthdark,0.3333333333333333,0.2,0.25,1,2,4,depthdark,"always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_after-allocation_0b14df4bafb0.json
v2_ask_rerank_llmlingua2_after-allocation_15c63a81b22c,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,llmlingua2,after-allocation,50,300,140,297,4,50,1.0,0.4,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led","depthdark,robust_challenging_conditions,towards_data_distribution_compensation",0.5,0.4,0.4444444444444445,2,2,3,"always_clear_depth,led","depthdark,robust_challenging_conditions,towards_data_distribution_compensation","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_after-allocation_15c63a81b22c.json
v2_ask_rerank_llmlingua2_after-allocation_299ab855aebe,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,llmlingua2,after-allocation,50,1000,535,951,11,50,1.0,0.8,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation",depthdark,0.6,0.6,0.6,3,2,2,"always_clear_depth,depthdark,led","robust_challenging_conditions,towards_data_distribution_compensation","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_after-allocation_299ab855aebe.json
v2_ask_rerank_llmlingua2_after-allocation_3c124d33a037,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,llmlingua2,after-allocation,50,500,257,493,6,50,1.0,0.4,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led","depthdark,robust_challenging_conditions,towards_data_distribution_compensation",0.3333333333333333,0.2,0.25,1,2,4,always_clear_depth,"depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_after-allocation_3c124d33a037.json
v2_ask_rerank_llmlingua2_after-allocation_d182edddb4d4,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,llmlingua2,after-allocation,50,5000,2695,4924,49,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.75,0.6,0.6666666666666665,3,1,2,"depthdark,led,towards_data_distribution_compensation","always_clear_depth,robust_challenging_conditions",primedepth,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_after-allocation_d182edddb4d4.json
v2_ask_rerank_llmlingua2_after-allocation_e14031577554,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,llmlingua2,after-allocation,50,3000,1634,2994,33,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.6666666666666666,0.8,0.7272727272727272,4,2,1,"depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",always_clear_depth,"monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_after-allocation_e14031577554.json
v2_ask_rerank_llmlingua2_before-allocation_1d542021e489,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,llmlingua2,before-allocation,50,300,296,474,5,50,1.0,0.6,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark",0.5,0.2,0.28571428571428575,1,1,4,robust_challenging_conditions,"always_clear_depth,depthdark,led,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_1d542021e489.json
v2_ask_rerank_llmlingua2_before-allocation_21dcce8ab5cd,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,llmlingua2,before-allocation,50,1000,990,1726,18,50,1.0,0.6,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark",0.5,0.4,0.4444444444444445,2,2,3,"depthdark,robust_challenging_conditions","always_clear_depth,led,towards_data_distribution_compensation","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_21dcce8ab5cd.json
v2_ask_rerank_llmlingua2_before-allocation_5c97360b21b6,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,llmlingua2,before-allocation,50,300,296,474,5,50,1.0,0.6,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark",0.5,0.2,0.28571428571428575,1,1,4,robust_challenging_conditions,"always_clear_depth,depthdark,led,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_5c97360b21b6.json
v2_ask_rerank_llmlingua2_before-allocation_8ec30fbae196,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,llmlingua2,before-allocation,50,500,499,875,9,50,1.0,0.6,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark",0.5,0.4,0.4444444444444445,2,2,3,"depthdark,robust_challenging_conditions","always_clear_depth,led,towards_data_distribution_compensation","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_8ec30fbae196.json
v2_ask_rerank_llmlingua2_before-allocation_a74545dc2ea5,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,llmlingua2,before-allocation,50,1500,1498,2672,28,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.5,0.4,0.4444444444444445,2,2,3,"depthdark,robust_challenging_conditions","always_clear_depth,led,towards_data_distribution_compensation","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_a74545dc2ea5.json
v2_ask_rerank_llmlingua2_before-allocation_ac7d4137a143,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,llmlingua2,before-allocation,50,5000,2736,5007,50,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.5,0.4,0.4444444444444445,2,2,3,"depthdark,towards_data_distribution_compensation","always_clear_depth,led,robust_challenging_conditions","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_ac7d4137a143.json
v2_ask_rerank_llmlingua2_before-allocation_da332f6fb972,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,llmlingua2,before-allocation,50,2000,1991,3553,36,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.4166666666666667,1.0,0.5882352941176471,5,7,0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,"depth_anything,depth_anything_v2,jasmine,monocular_depth_estimation,monodiffusion,primedepth,synthetic_to_real_motion_structure",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_da332f6fb972.json
v2_ask_rerank_llmlingua2_before-allocation_f258d3d5580b,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,llmlingua2,before-allocation,50,800,790,1366,14,50,1.0,0.6,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark",0.5,0.2,0.28571428571428575,1,1,4,robust_challenging_conditions,"always_clear_depth,depthdark,led,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_f258d3d5580b.json
v2_ask_rerank_llmlingua2_before-allocation_fbb5aca2e0b9,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,llmlingua2,before-allocation,50,3000,2736,5007,50,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.6,0.6,0.6,3,2,2,"led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_fbb5aca2e0b9.json
v2_ask_rerank_none_5575f6e1dad1,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,none,none,50,5000,4924,4924,49,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.3333333333333333,0.2,0.25,1,2,4,depthdark,"always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_none_5575f6e1dad1.json
v2_ask_rerank_none_aedcfe28b058,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,none,none,50,300,297,297,4,50,1.0,0.4,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led","depthdark,robust_challenging_conditions,towards_data_distribution_compensation",0.5,0.4,0.4444444444444445,2,2,3,"always_clear_depth,led","depthdark,robust_challenging_conditions,towards_data_distribution_compensation","jasmine,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_none_aedcfe28b058.json
v2_ask_rerank_none_b3006272f959,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,none,none,50,1500,1475,1475,17,50,1.0,0.8,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation",depthdark,0.5,0.4,0.4444444444444445,2,2,3,"depthdark,robust_challenging_conditions","always_clear_depth,led,towards_data_distribution_compensation","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_none_b3006272f959.json
v2_ask_rerank_none_b9871d70f9f9,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,none,none,50,500,493,493,6,50,1.0,0.4,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led","depthdark,robust_challenging_conditions,towards_data_distribution_compensation",0.6666666666666666,0.4,0.5,2,1,3,"always_clear_depth,led","depthdark,robust_challenging_conditions,towards_data_distribution_compensation",primedepth,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_none_b9871d70f9f9.json
v2_ask_rerank_none_ef108ac939f7,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,none,none,50,800,799,799,10,50,1.0,0.8,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation",depthdark,0.75,0.6,0.6666666666666665,3,1,2,"always_clear_depth,depthdark,robust_challenging_conditions","led,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_none_ef108ac939f7.json
v2_ask_rerank_none_f8a1b02e45fe,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,none,none,50,3000,2994,2994,33,50,1.0,1.0,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",,0.5714285714285714,0.8,0.6666666666666666,4,3,1,"depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation",always_clear_depth,"monocular_depth_estimation,primedepth,synthetic_to_real_motion_structure",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_none_f8a1b02e45fe.json
v2_ask_rerank_none_faa83d5bf5b4,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,none,none,50,2000,1991,1991,23,50,1.0,0.8,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation",depthdark,0.6,0.6,0.6,3,2,2,"always_clear_depth,depthdark,robust_challenging_conditions","led,towards_data_distribution_compensation","monocular_depth_estimation,primedepth",/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_none_faa83d5bf5b4.json
v2_ask_rerank_none_fda9e763afd2,v2,low_light_depth_papers,有哪些是实现了弱光下求深度的论文,rerank,none,none,50,1000,951,951,11,50,1.0,0.8,"always_clear_depth,depthdark,led,robust_challenging_conditions,towards_data_distribution_compensation","always_clear_depth,led,robust_challenging_conditions,towards_data_distribution_compensation",depthdark,0.6666666666666666,0.4,0.5,2,1,3,"always_clear_depth,depthdark","led,robust_challenging_conditions,towards_data_distribution_compensation",monocular_depth_estimation,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_none_fda9e763afd2.json
