experiment,run_label,query,metric,value,notes,prompt_tokens,completion_tokens,total_tokens,context_tokens,original_context_tokens,compression,compression_stage,compression_ratio,selected_chunk_count,retrieved_chunk_count,context_utilization,invalid_citation_count,top_k,budget,strategy,run_id,details_path,model
ask_baseline,v2,有哪些是实现了弱光下求深度的论文,citation_count,47,context_utilization=1.000,860,1161,2021,571,990,llmlingua2,after-allocation,0.5767676767676768,11,50,1.0,0,50,1000,baseline,v2_ask_baseline_llmlingua2_after-allocation_abfd2e499155,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_llmlingua2_after-allocation_abfd2e499155.json,MiniMax-M2.7
ask_baseline,v2,有哪些是实现了弱光下求深度的论文,citation_count,15,context_utilization=0.156,2347,496,2843,1657,2999,llmlingua2,after-allocation,0.5525175058352785,32,50,0.15625,0,50,3000,baseline,v2_ask_baseline_llmlingua2_after-allocation_7b9623d822e0,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_llmlingua2_after-allocation_7b9623d822e0.json,MiniMax-M2.7
ask_baseline,v2,有哪些是实现了弱光下求深度的论文,citation_count,13,context_utilization=1.000,485,347,832,296,498,llmlingua2,after-allocation,0.5943775100401606,5,50,1.0,0,50,500,baseline,v2_ask_baseline_llmlingua2_after-allocation_67cec5614c22,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_llmlingua2_after-allocation_67cec5614c22.json,MiniMax-M2.7
ask_baseline,v2,有哪些是实现了弱光下求深度的论文,citation_count,18,context_utilization=1.000,750,623,1373,497,847,llmlingua2,before-allocation,0.5867768595041323,9,50,1.0,0,50,500,baseline,v2_ask_baseline_llmlingua2_before-allocation_47343351e092,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_llmlingua2_before-allocation_47343351e092.json,MiniMax-M2.7
ask_baseline,v2,有哪些是实现了弱光下求深度的论文,citation_count,9,context_utilization=0.111,1402,324,1726,990,1721,llmlingua2,before-allocation,0.5752469494479954,18,50,0.1111111111111111,0,50,1000,baseline,v2_ask_baseline_llmlingua2_before-allocation_3b595747fca0,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_llmlingua2_before-allocation_3b595747fca0.json,MiniMax-M2.7
ask_baseline,v2,有哪些是实现了弱光下求深度的论文,citation_count,12,context_utilization=1.000,485,470,955,296,498,llmlingua2,before-allocation,0.5943775100401606,5,50,1.0,0,50,300,baseline,v2_ask_baseline_llmlingua2_before-allocation_31d1a31bec4b,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_llmlingua2_before-allocation_31d1a31bec4b.json,MiniMax-M2.7
ask_baseline,v2,有哪些是实现了弱光下求深度的论文,citation_count,9,context_utilization=0.180,3719,820,4539,2736,5007,llmlingua2,before-allocation,0.5464349910125824,50,50,0.18,0,50,3000,baseline,v2_ask_baseline_llmlingua2_before-allocation_cd0c018c0429,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_llmlingua2_before-allocation_cd0c018c0429.json,MiniMax-M2.7
ask_baseline,v2,有哪些是实现了弱光下求深度的论文,citation_count,54,context_utilization=1.000,2405,2451,4856,1959,1959,none,none,1.0,20,50,1.0,0,50,2000,baseline,v2_ask_baseline_none_c4014adc256f,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_none_c4014adc256f.json,MiniMax-M2.7
ask_baseline,v2,有哪些是实现了弱光下求深度的论文,citation_count,4,context_utilization=0.200,682,605,1287,498,498,none,none,1.0,5,50,0.2,0,50,500,baseline,v2_ask_baseline_none_be56b31328fa,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_none_be56b31328fa.json,MiniMax-M2.7
ask_baseline,v2,有哪些是实现了弱光下求深度的论文,citation_count,15,context_utilization=0.344,3668,887,4555,2999,2999,none,none,1.0,32,50,0.34375,0,50,3000,baseline,v2_ask_baseline_none_cb5243db3e8d,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_baseline_none_cb5243db3e8d.json,MiniMax-M2.7
ask_dynamic,v2,有哪些是实现了弱光下求深度的论文,citation_count,124,context_utilization=1.000,1562,3000,4562,1040,1956,llmlingua2,after-allocation,0.5316973415132924,22,50,1.0,0,50,2000,dynamic,v2_ask_dynamic_llmlingua2_after-allocation_e7de3a556c9e,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_after-allocation_e7de3a556c9e.json,MiniMax-M2.7
ask_dynamic,v2,有哪些是实现了弱光下求深度的论文,citation_count,27,context_utilization=0.353,2666,634,3300,1974,3564,llmlingua2,before-allocation,0.5538720538720538,34,50,0.35294117647058826,1,50,2000,dynamic,v2_ask_dynamic_llmlingua2_before-allocation_0461f1ee59cd,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_0461f1ee59cd.json,MiniMax-M2.7
ask_dynamic,v2,有哪些是实现了弱光下求深度的论文,citation_count,64,context_utilization=1.000,1412,1797,3209,999,1739,llmlingua2,before-allocation,0.574468085106383,18,50,1.0,0,50,1000,dynamic,v2_ask_dynamic_llmlingua2_before-allocation_312b91952307,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_llmlingua2_before-allocation_312b91952307.json,MiniMax-M2.7
ask_dynamic,v2,有哪些是实现了弱光下求深度的论文,citation_count,12,context_utilization=0.455,2460,1448,3908,1956,1956,none,none,1.0,22,50,0.45454545454545453,0,50,2000,dynamic,v2_ask_dynamic_none_e807b19182ed,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_none_e807b19182ed.json,MiniMax-M2.7
ask_dynamic,v2,有哪些是实现了弱光下求深度的论文,citation_count,16,context_utilization=1.000,1280,426,1706,955,955,none,none,1.0,12,50,1.0,0,50,1000,dynamic,v2_ask_dynamic_none_35877a0ac6b9,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_dynamic_none_35877a0ac6b9.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,32,context_utilization=0.429,3659,761,4420,2695,4924,llmlingua2,after-allocation,0.5473192526401299,49,50,0.42857142857142855,0,50,5000,rerank,v2_ask_rerank_llmlingua2_after-allocation_d182edddb4d4,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_after-allocation_d182edddb4d4.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,9,context_utilization=0.471,1240,606,1846,815,1475,llmlingua2,after-allocation,0.5525423728813559,17,50,0.47058823529411764,0,50,1500,rerank,v2_ask_rerank_llmlingua2_after-allocation_05afdea5c6f3,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_after-allocation_05afdea5c6f3.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,10,context_utilization=1.000,306,300,606,140,297,llmlingua2,after-allocation,0.4713804713804714,4,50,1.0,0,50,300,rerank,v2_ask_rerank_llmlingua2_after-allocation_15c63a81b22c,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_after-allocation_15c63a81b22c.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,14,context_utilization=1.000,762,518,1280,499,875,llmlingua2,before-allocation,0.5702857142857143,9,50,1.0,0,50,500,rerank,v2_ask_rerank_llmlingua2_before-allocation_8ec30fbae196,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_8ec30fbae196.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,16,context_utilization=0.240,3719,767,4486,2736,5007,llmlingua2,before-allocation,0.5464349910125824,50,50,0.24,0,50,5000,rerank,v2_ask_rerank_llmlingua2_before-allocation_ac7d4137a143,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_ac7d4137a143.json,MiniMax-M2.7
ask_rerank,v2,有哪些是实现了弱光下求深度的论文,citation_count,33,context_utilization=1.000,478,1394,1872,296,474,llmlingua2,before-allocation,0.6244725738396625,5,50,1.0,0,50,300,rerank,v2_ask_rerank_llmlingua2_before-allocation_1d542021e489,/Users/zhouhexin/PycharmProjects/ResearchAgent/experiments/runs/v2_ask_rerank_llmlingua2_before-allocation_1d542021e489.json,MiniMax-M2.7
